Unnamed: 0,title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county,neighborhood
19782,$2595 / 2br - $ 2595  2 BRMS  ONE BATH ,"QR Code Link to This Post
            
        
CONVENIENTLY LOCATED IN THE SUNSET DISTRICT, ON TARAVAL STREET NEAR 18TH AVE.
IT IS NEAR PUBLIC TRANSPORTATION, SHOPPING AND VERY CLOSE TO SAN FRANCISCO STATE UNIVERSITY.
TENANTS PAY UTILITIES.
NO PARKING IN THE BUILDING.
TOTAL MOVE IN COST, FIRST MONTH'S RENT AND $ 2,800.00 SECURITY DEPOSIT.
PLEASE CALL FOR AN APPOINTMENT.",37.743097,-122.474624,sunset / parkside,2018-09-30 09:54:27,2018-10-13 11:04:41,2595.0,False,,2.0,1.0,none,none,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,sunset / parkside
19783,$4595 / 2br - Buchanan & Haight/Remodeled/Pets Ok!$95 Move In Special! ,"QR Code Link to This Post
            
        
300 Buchanan #109
*MOVE IN SPECIAL*
First month's rent and $95 non-refundable bond fee required in lieu of deposit
*with good credit*
(regular refundable one months rent deposit also available)
Resident is responsible for any damages to unit at move out
Take a virtual tour here!:
http://www.rentsfnow.com/rental/300-buchanan-109/
Unit Features:
-Hardwood floors
-Stainless steel appliances
-Bay windows
-Natural light
-Remodeled kitchen
-Remodeled bathrooms
-Washer dryer in unit
Within walking distance to:
-Suppenkuche
-Two Sisters Bar and Books
-Il Borgo
-Domo
-Mazzat
-Noir Lounge
-Koshland Community Park
-Mad Dog in the Fog
-Toronado
Pets Ok (must be under 40 pounds and no aggressive breeds) with an additional deposit.
$40 pet rent per pet per month
Must be approved by manager
Street parking only
Utilities not included
Renters insurance required 
Laundry in unit
EMAIL OR TEXT Mari for details
Mari Egan
Leasing Agentshow contact info
show contact info",37.772525,-122.427158,hayes valley,2018-10-15 07:18:30,,4595.0,False,,2.0,2.0,both,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,hayes valley
19784,$4995 / 2br - Buchanan & Haight/Top FL Corner Unit!Available Now!$95 Move In Special ,"QR Code Link to This Post
            
        
300 Buchanan #604
*MOVE IN SPECIAL*
First month's rent and $95 non-refundable bond fee required in lieu of deposit
*with good credit*
(regular refundable one months rent deposit also available)
Resident is responsible for any damages to unit at move out
Unit Features:
-Hardwood floors
-Stainless steel appliances
-Bay windows
-Natural light
-Remodeled kitchen
-Remodeled bathroom
-Washer dryer in unit
Within walking distance to:
-Suppenkuche
-Two Sisters Bar and Books
-Il Borgo
-Domo
-Mazzat
-Noir Lounge
-Koshland Community Park
-Mad Dog in the Fog
-Toronado
Pets Ok (must be under 40 pounds and no aggressive breeds) with an additional deposit.
$40 pet rent per pet per month
Must be approved by manager
Street parking only
Utilities not included
Renters insurance required 
Laundry in unit
EMAIL OR TEXT Mari for details
Mari Egan
Leasing Agentshow contact info
show contact info",37.772525,-122.427158,hayes valley,2018-10-12 18:21:00,2018-10-15 06:35:17,4995.0,False,,2.0,2.0,both,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,hayes valley
19785,$4695 / 1br - Buchanan & Hermann/Pets Ok!Top FL!$95 Move In Special! ,"QR Code Link to This Post
            
        
78 Buchanan #603
*MOVE IN SPECIAL*
First month's rent and $95 non-refundable bond fee required in lieu of deposit
*with good credit*
(regular refundable one months rent deposit also available)
Resident is responsible for any damages to unit at move out
Take a virtual tour here!
http://www.rentsfnow.com/rental/78-buchanan-603/
This apartment is in a fantastic location conveniently located between the neighborhoods of Lower Haight, Hayes Valley, Duboce Triangle and The Mission! You are minutes away from all the attractions that each of those neighborhoods have to offer!
-1 block away from Safeway and Whole Foods
-2 blocks away from the Church Street Muni Station
-3 blocks from Dolores Park
Unit Features:
-Hardwood floors
-6th Floor VIEWS
-Natural light
-Updated kitchen
-Remodeled bathroom
-Bay windows
-Large square footage
-Eat in kitchen space
Pets OK (under 40 pounds and no aggressive breeds) with an additional deposit.
$40 pet rent per pet per month
Must be approved by manager
Street parking only
Utilities not included
Renters insurance required
Laundry in building 
Email or text Mari for details!
Mari Egan
Leasing Agentshow contact info",37.77044,-122.42668300000001,castro / upper market,2018-10-12 18:21:24,2018-10-15 06:35:13,4695.0,False,,1.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,castro / upper market
19787,$2799 / 402ft2 - Building views in this spacious Clement Studio! Watch at&t fireworks! ,"QR Code Link to This Post
            
        
The Wilson Building
www.thewilsonsf.com
Greystar Management | $99 Deposit Call us now! 
NEW AVAILABILITY! premium location in the heart of downtown. going fast - rent online now! First come, first serve based on availability.973 Market St, San Francisco, CA 94103
Studio #709 -- $2799
 402Sq Ft - $99Deposit
Internal Zen Garden Facing!
KEY FEATURES
Year Built: 2014
Parking: $300 monthly
Lease Duration: 12 Months
Deposit: varies between unit
Pets Policy: Cats & Dogs OK
Laundry: In Unit
Property Type: Apartment
DESCRIPTION
In a city with more than its share of beautiful, historic landmarks, there is one building that is about to begin its new Landmark life on the center of Market Street -- The Wilson. Built in 1904, then a survivor of the 1906 earthquake, The Wilson has been completely re-imagined and re-established for the 21st century resident seeking a home with a story to share for generations to come. Having seen the city grow-up and transform around it, The Wilson is now set to become the premiere address for residents looking to do more than just rent an apartment; The Wilson is for those looking to live the Landmark Life.
RENTAL FEATURES
Living room
Dining room
Range / Oven
Refrigerator
Dishwasher
Microwave
Garbage disposal
Stainless steel appliances
Freezer
Heat: forced air
Ceiling fans (select units)
Dual Set Double pane / Storm windows
Cable-ready
High-speed internet
Pre-Wired
FREE high speed WiFi in common areas
Hardwood flooring throughout
Gorgeous White Granite countertops
10' or Vaulted ceilings
COMMUNITY FEATURES
NEW luxury property
99 Walk score
Elevator
Secured entry
Controlled access
Convenient entirely key-less entry FOB system
State of the art full Fitness center
Near transportation
Clubhouse
Barbecue
ADDITIONAL LINKS
Website: http://www.TheWilsonSF.com
Contact info:
The Wilson Building
Greystar Management
do NOT contact me with unsolicited services or offers",37.783125,-122.40908600000002,SOMA / south beach,2018-09-26 11:30:40,2018-10-15 12:13:01,2799.0,False,402.0,0.0,1.0,both,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
19788,$2799 / 402ft2 - Building views studio ready 10/15/18! $99 Deposit! ,"QR Code Link to This Post
            
        
The Wilson Building
www.thewilsonsf.com
Greystar Management | $99 Deposit Call us now! 
NEW AVAILABILITY! premium location in the heart of downtown. going fast - rent online now! First come, first serve based on availability.973 Market St, San Francisco, CA 94103
Studio #709 -- $2799
402 Sq Ft - $1000 Deposit
Internal Zen Garden Facing!
KEY FEATURES
Year Built: 2014
Parking: $300 monthly
Lease Duration: 12 Months
Deposit: varies between unit
Pets Policy: Cats & Dogs OK
Laundry: In Unit
Property Type: Apartment
DESCRIPTION
In a city with more than its share of beautiful, historic landmarks, there is one building that is about to begin its new Landmark life on the center of Market Street -- The Wilson. Built in 1904, then a survivor of the 1906 earthquake, The Wilson has been completely re-imagined and re-established for the 21st century resident seeking a home with a story to share for generations to come. Having seen the city grow-up and transform around it, The Wilson is now set to become the premiere address for residents looking to do more than just rent an apartment; The Wilson is for those looking to live the Landmark Life.
RENTAL FEATURES
Living room
Dining room
Range / Oven
Refrigerator
Dishwasher
Microwave
Garbage disposal
Stainless steel appliances
Freezer
Heat: forced air
Ceiling fans (select units)
Dual Set Double pane / Storm windows
Cable-ready
High-speed internet
Pre-Wired
FREE high speed WiFi in common areas
Hardwood flooring throughout
Gorgeous White Granite countertops
10' or Vaulted ceilings
COMMUNITY FEATURES
NEW luxury property
99 Walk score
Elevator
Secured entry
Controlled access
Convenient entirely key-less entry FOB system
State of the art full Fitness center
Near transportation
Clubhouse
Barbecue
ADDITIONAL LINKS
Website: http://www.TheWilsonSF.com
Contact info:
The Wilson Building
Greystar Management
do NOT contact me with unsolicited services or offers",37.783125,-122.40908600000002,SOMA / south beach,2018-09-28 09:48:57,2018-10-15 12:13:12,2799.0,False,402.0,0.0,1.0,both,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,SOMA / south beach
19789,$2495 / 1br - 340ft2 - Bush & Hyde/Available Now/Pets Ok!$95 Move In Special/ Jr.1 Bed ,"QR Code Link to This Post
            
        
1240 Bush #5
*MOVE IN SPECIAL*
First month's rent and $95 non-refundable bond fee required in lieu of deposit
*with good credit*
(regular refundable one months rent deposit also available)
Resident is responsible for any damages to unit at move out
First floor walk up
Unit Features:
-Remodeled kitchen
-Stainless steel appliances
-Dishwasher
-Remodeled bathroom
-Hardwood floor
-Natural light
-Jr.1 Bed
Within walking distance to all the shops and restaurants of Russian Hill on Polk Street
-Trader Joes
-Nob Hill Grille
-Another Cafe
-Thai Thai Gourmet
-Wreck Room
-Hyde Out
-Flour & co.
-Olea
-MyMy Coffee
Pets Ok (must be under 40 pounds and no aggressive breeds) with an additional deposit.
Must be approved by manager
$40 pet rent per pet per month
Street parking only
Laundry in building 
Utilities not included
Renters insurance required
$35 application fee per applicant (prepare ID and proof of income)
EMAIL or TEXT Mari for details!
Mari Egan
Leasing Agentshow contact info
show contact info",37.789046,-122.41754099999999,lower nob hill,2018-10-14 07:07:50,,2495.0,False,340.0,1.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,lower nob hill
19790,$3395 / 1br - Bush & Hyde/Remodeled/Available Now/Pets Ok!$95 Move In Special! ,"QR Code Link to This Post
            
        
1240 Bush #9
2nd floor walk up
*MOVE IN SPECIAL*
First month's rent and $95 non-refundable bond fee required in lieu of deposit
*with good credit*
(regular refundable one months rent deposit also available)
Resident is responsible for any damages to unit at move out
Unit Features:
-Remodeled kitchen
-Stainless steel appliances
-Dishwasher
-Remodeled bathroom
-Hardwood floor
-Natural light
-Exposed brick
-Washer and dryer 
Within walking distance to:
-Trader Joes
-The Wreck Room
-Soda Popinksi's
-Nara Sushi
-Acquerello
-Mr. Holmes Bakehouse
Pets Ok (must be under 40 pounds and no aggressive breeds) with an additional deposit.
$40 pet rent per pet per month
Must be approved by manager
Street parking only
Laundry in unit
Utilities not included
Renters insurance required
$35 application fee per applicant (prepare ID and proof of income)
EMAIL or TEXT Mari for details!
Mari Egan
Leasing Agentshow contact info
show contact info",37.789046,-122.41754099999999,lower nob hill,2018-10-12 06:42:21,2018-10-14 07:05:34,3395.0,False,,1.0,1.0,both,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,lower nob hill
19791,$2895 Bush & Jones/Available Now/Pets Ok!Top FL! $95 Move In Special ,"QR Code Link to This Post
            
        
969 Bush #505
*MOVE IN SPECIAL*
First month's rent and $95 non-refundable bond fee required in lieu of deposit
*with good credit*
(regular refundable one months rent deposit also available)
Resident is responsible for any damages to unit at move out
Unit Features:
-Hardwood floors
-Natural light
-Open floor plan
-Top floor
Within walking distance to:
-La Galleria Cafe
-Izakay Ninja
-Royal Tug Yacht Club
-Fresh Brew Coffee
-Sanraku
-L'Ottavo Ristorante
-The Cellar
-Sons & Daughters
Pets Ok (must be under 40 pounds and no aggressive breeds) with an additional deposit.
Must be approved by manager.
$75 pet rent per pet per month.
Renters insurance required
Utilities not included
Street parking only.
Laundry in building.
EMAIL or TEXT Mari for details!
Mari Egan
Leasing Agentshow contact info",37.789594,-122.41322199999999,lower nob hill,2018-10-15 07:35:53,,2895.0,False,,0.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,lower nob hill
19792,$3395 / 1br - Bush & Leavenworth/Pets Ok/Available Now!Top FL! $95 Move In Special! ,"QR Code Link to This Post
            
        
1126 Bush Street #600
*MOVE IN SPECIAL*
First month's rent and $95 non-refundable bond fee required in lieu of deposit *with good credit*
(regular refundable one months rent deposit also available)
Resident is responsible for any damages to unit at move out
Unit Features:
-Hardwood floor
-Remodeled kitchen
-Dishwasher
-Remodeled bathroom
A quick 15 minute walk to Downtown SF!
-Another cafe
-Bite
-Cup-A-Joe Coffee
-Golden Coffee Shop
-Ace's
-Walgreens
-Nob Hill Grill
-Flour & Co.
-Hyde Out
-Trader Joes!
Pets Ok (must be under 40 pounds and no aggressive breeds) with an additional deposit.  
Must be approved by manager.
$40 pet rent per pet per month
Renters insurance required
Utilities not included 
Laundry in unit
Street parking only.
Email or Text Mari for details!
Mari Egan
Leasing Agentshow contact info
show contact info",37.789244000000004,-122.41596799999999,lower nob hill,2018-10-11 13:38:20,2018-10-13 14:29:44,3395.0,False,,1.0,1.0,both,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco,lower nob hill
